	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-4297	0.023786765	5.060128261	1.2331522	0.225465024	0.326209869	-6.010926576
hsa-miR-655	0.023707618	5.23956218	0.717706268	0.477543639	0.586908104	-6.506777192
hsa-miR-29b-1*	0.023472345	5.749752796	0.407089992	0.686338528	0.76785548	-6.682285912
hsa-miR-567	-0.0234706	5.318367835	-1.123362507	0.268676801	0.378564489	-6.137212719
hsa-miR-624	0.023248867	5.128659045	1.084275576	0.285409755	0.397155929	-6.179528843
hsa-miR-888*	0.022947387	5.046618537	2.09949401	0.042805873	0.086229814	-4.658367288
hsa-miR-380*	-0.022773433	5.022929256	-1.692450037	0.099149481	0.167571331	-5.368838393
hiv1-miR-TAR-3p	-0.022590846	5.831797182	-0.386994282	0.701025706	0.775909307	-6.690342882
hsa-miR-589*	-0.022561223	5.084842758	-1.413138979	0.166154166	0.253752451	-5.780716329
hsa-miR-93*	-0.022526716	5.262913317	-0.737991387	0.465276063	0.575506755	-6.492021108
hsa-miR-599	0.022415029	5.038779978	1.553769807	0.12893743	0.205536945	-5.581429105
hsa-miR-219-5p	0.02215285	6.054691969	0.402802036	0.689462327	0.768843416	-6.684039
hsa-miR-539	0.021747989	6.542415918	0.169285669	0.866514171	0.908322637	-6.751606284
hsa-miR-1272	-0.021734816	5.011461736	-1.494737193	0.143647981	0.2244708	-5.667115662
hiv1-miR-TAR-5p	0.021624619	5.005402134	2.08347824	0.044326437	0.087934773	-4.688631748
ebv-miR-BART4	0.021567177	5.238055583	0.866261546	0.392050841	0.505835711	-6.389523199
hsa-miR-659	0.021241203	7.611943667	0.193574838	0.847590644	0.892654103	-6.747140835
hsa-miR-592	0.021139693	5.105835563	0.86783046	0.391202626	0.505712428	-6.388171924
hsa-miR-3925-5p	-0.021032686	5.556453594	-0.659676861	0.513635579	0.617738505	-6.546779162
hsa-miR-186	0.021018708	7.118667807	0.137057129	0.891744918	0.922565595	-6.756609791
hsa-miR-941	0.020909012	4.969628312	1.74869327	0.08881837	0.154267579	-5.278205212
hsa-miR-495	-0.020895675	9.18134841	-0.107767383	0.914775171	0.939894856	-6.760244755
hsa-miR-1193	-0.020800759	5.071763562	-1.388703578	0.173406699	0.261859668	-5.813627691
hsa-miR-4264	0.020701991	5.024850702	1.122226227	0.269153126	0.378839353	-6.138462604
hsa-miR-33a	0.020697099	5.871932544	0.356338348	0.723655262	0.795725419	-6.701854437
hsa-miR-323-3p	-0.020660016	6.573847577	-0.180735374	0.85758313	0.901663458	-6.749575656
hsa-miR-187	0.020469951	5.081921497	0.921594367	0.362840335	0.478673229	-6.340453244
hsa-miR-27a*	0.020404476	5.01280037	1.33921709	0.188846658	0.283269987	-5.878697006
hsa-miR-485-5p	0.020287296	5.514499898	0.426403665	0.672338189	0.755223604	-6.674161815
hsa-miR-653	-0.020174479	5.072906945	-1.244092464	0.221459307	0.321450093	-5.997748588
hsa-miR-448	0.019930779	5.045077457	1.399721658	0.170106518	0.257742947	-5.798851408
hsa-miR-767-5p	-0.019730053	5.116866519	-0.919287565	0.364029054	0.479322714	-6.342556895
hsa-miR-3647-5p	-0.01970657	5.368744528	-0.348838199	0.729231193	0.799535825	-6.704527283
hsv2-miR-H4-3p	-0.019520701	5.019172754	-1.780825823	0.083332497	0.146730553	-5.225305648
hsa-miR-541*	0.019272798	5.199543763	0.851689337	0.399984562	0.514593319	-6.401961866
hsa-miR-1205	0.019132097	5.049583515	1.474953593	0.148867995	0.231019803	-5.695177446
hsa-miR-4266	0.019050237	5.23691462	0.795653599	0.431418799	0.545141765	-6.447901382
hsa-miR-3649	0.018952461	5.021761876	1.685356888	0.100520722	0.169040465	-5.380089924
hsa-miR-549	-0.018949669	5.130962611	-0.512772842	0.611224503	0.707319077	-6.633280327
ebv-miR-BART1-3p	0.018718712	5.068940937	0.878830474	0.385288251	0.499983886	-6.378632026
hsa-miR-16-2*	0.01857045	6.101552322	0.344847264	0.732204342	0.799968702	-6.705926523
ebv-miR-BART13*	-0.018386117	4.982462932	-1.401545499	0.169564995	0.257501745	-5.796395371
hsa-miR-1296	0.018332858	5.178367705	0.703630302	0.48616346	0.593710046	-6.516781665
hsa-let-7a	0.018219325	12.98830317	0.130333819	0.897023735	0.926603505	-6.757521019
hsa-miR-615-5p	-0.018124053	5.046141187	-0.968834834	0.339054978	0.454887505	-6.296270045
hsa-miR-412	-0.018097949	5.037899347	-1.405249901	0.168469253	0.256415914	-5.791398097
hsa-miR-1276	-0.017915166	5.529237167	-0.380710216	0.705642815	0.780261575	-6.692779359
hsa-miR-25	-0.017888786	10.14785599	-0.113791658	0.910031572	0.935734754	-6.759568113
hsa-miR-1538	0.017864469	5.129289019	0.663100183	0.511466061	0.615678985	-6.544510524
hsa-miR-649	0.017825861	5.070882148	1.073976954	0.289938292	0.401506692	-6.190444909
hsa-miR-4314	-0.017598591	7.650516779	-0.217977765	0.82867026	0.877530535	-6.74205379
hsa-miR-2277-5p	0.017482566	5.175920104	0.52482125	0.602906245	0.699495876	-6.626987979
hcmv-miR-UL148D	-0.017480293	5.161512271	-0.697689232	0.489827796	0.596023524	-6.520946432
hsa-miR-1184	0.017422815	5.056913575	1.526775648	0.135505749	0.214484423	-5.620972827
hsa-miR-3065-3p	-0.017298247	5.321071478	-0.784737141	0.437712083	0.549998298	-6.456500171
hsa-miR-568	0.017228938	5.065435677	0.778319462	0.441437396	0.554162323	-6.461501746
hsa-miR-376c	0.017189718	10.72265144	0.095621756	0.924348253	0.947562478	-6.761497135
hsa-miR-4265	0.016906224	5.323717537	0.819063499	0.418108727	0.531313637	-6.429075368
hsa-miR-375	-0.016867542	5.829792461	-0.16452264	0.870234754	0.908686987	-6.752411952
hsa-miR-3912	0.016758367	5.049091807	1.557534185	0.128042282	0.204351841	-5.575866546
hsa-miR-3616-5p	0.016728796	5.046197184	0.920933881	0.363180431	0.478673229	-6.341056077
hsa-miR-99b	-0.016720611	9.059453416	-0.151545255	0.880386833	0.912918448	-6.754490586
hsa-miR-3929	-0.016604758	5.324910717	-0.63614371	0.528683688	0.633010603	-6.562064183
hsa-miR-506	-0.016494749	5.155738312	-0.492303393	0.625476775	0.718258496	-6.643640339
hsa-miR-3683	-0.016193263	5.041295413	-0.93948466	0.353707376	0.471259976	-6.323967941
hsa-miR-3655	0.015957243	5.080046412	1.1043303	0.276734766	0.387083831	-6.157992106
hsa-miR-34b	0.015292616	5.770308777	0.167991934	0.867524456	0.90863516	-6.751827391
hsv1-miR-H12	-0.015274102	5.017988976	-1.073103197	0.290324809	0.401506692	-6.191366558
hsa-miR-4306	0.014978072	10.03198116	0.125146036	0.901100191	0.928677856	-6.758192841
hsa-miR-548g	0.014935101	5.198626382	0.477957081	0.635553791	0.72550081	-6.650653145
hcmv-miR-UL70-5p	-0.0149061	4.987863276	-1.492300368	0.144282947	0.224941122	-5.670589973
hsa-miR-3166	0.014842256	5.059747485	0.284917973	0.777330336	0.836981585	-6.725012667
hsv1-miR-H2*	-0.014664788	5.563197984	-0.35682904	0.723290989	0.795725419	-6.7016776
hsa-miR-147b	0.014452818	5.049099864	0.803737578	0.426793833	0.540311365	-6.441459828
hsa-miR-3678-3p	0.014242624	5.369026963	0.444263851	0.65949585	0.743812055	-6.666317501
hsa-miR-24	-0.014188759	13.53047823	-0.188187829	0.85178015	0.896365517	-6.748182704
ebv-miR-BART21-3p	0.014135971	5.068633268	0.180003642	0.858153343	0.901663458	-6.749709397
hsa-miR-3671	-0.013993884	5.042868346	-0.728039786	0.471271445	0.581774851	-6.499310127
hsa-miR-4316	-0.013925383	5.303752031	-0.514073854	0.610323731	0.706883977	-6.6326078
hsa-miR-2114*	0.013831207	5.616404589	0.177450903	0.860143208	0.903049806	-6.750171729
ebv-miR-BART16	-0.013548449	5.777496548	-0.209770476	0.835022688	0.88217691	-6.743831851
hsa-miR-1252	0.013480456	5.058821143	0.704310863	0.485744692	0.593710046	-6.51630239
hsa-miR-514b-3p	-0.013467411	5.19684454	-0.697831623	0.489739791	0.596023524	-6.520847016
hsa-miR-550b	-0.013283785	5.021315063	-1.119612048	0.270251272	0.379987957	-6.141333669
hsa-miR-3689b*	0.013154405	5.097193978	0.902350066	0.372834692	0.488054742	-6.357848648
hsa-miR-3676	0.013054119	6.246099629	0.194558578	0.846826066	0.892546722	-6.746947408
hcmv-miR-UL22A	-0.012834946	5.190098318	-0.419471305	0.677350123	0.759060413	-6.677120736
hsa-miR-4288	-0.012776033	5.09568897	-0.845817304	0.403209781	0.517260547	-6.406916895
hsa-miR-596	-0.012573436	5.330813092	-0.273580129	0.785961872	0.841566488	-6.728216867
ebv-miR-BART5*	0.012365311	4.999819232	0.922925052	0.362155771	0.478673229	-6.339237461
hsa-miR-520g	0.012355695	10.87426548	0.078360782	0.937972522	0.956433752	-6.763019758
hsa-miR-516a-5p	0.012347142	12.04780238	0.094375647	0.925331096	0.947848658	-6.76161717
hsa-miR-548c-3p	0.012218082	5.198595805	0.322070847	0.749251198	0.812593691	-6.713605823
hsa-miR-1293	-0.012159222	5.124033129	-0.561850941	0.577679197	0.677227048	-6.606749108
hsa-miR-3692	-0.012062028	5.017534166	-0.229443624	0.819815307	0.870205846	-6.739455848
hsa-miR-208a	-0.011919234	4.968682815	-0.811163892	0.422571774	0.536478963	-6.435486982
hsa-miR-802	-0.011912053	5.08438786	-0.231068722	0.818562167	0.869560914	-6.739076889
hsa-miR-548c-5p	-0.011768584	5.661656942	-0.33546614	0.739209488	0.804293361	-6.709152597
hsa-miR-563	0.011708788	5.189970967	0.476144475	0.636832057	0.725729933	-6.651524621
hsa-miR-497*	-0.011706645	5.0536834	-0.903563949	0.372199068	0.487696638	-6.356761746
hsa-miR-2113	0.011704679	5.08032596	0.708031496	0.483458878	0.592017371	-6.513674224
hsa-miR-7-1*	0.011657314	6.011229317	0.157554327	0.875683341	0.910143102	-6.753549282
hsa-miR-3139	-0.011646568	5.032099779	-0.960606186	0.343121445	0.458971784	-6.304117108
hsa-miR-1236	-0.01149986	5.154452314	-0.605314098	0.548745743	0.649525937	-6.581266533
hsa-miR-577	-0.011497047	5.082344877	-0.507568904	0.614833633	0.710884896	-6.635953584
ebv-miR-BART11-3p	-0.011444634	5.091237377	-0.776331328	0.44259529	0.555009856	-6.463043131
hsa-miR-621	-0.011350572	5.000593012	-0.627751533	0.534106059	0.637802182	-6.567383719
ebv-miR-BART5	0.011261354	5.039892429	0.987048629	0.330169035	0.44473769	-6.278675198
hsa-miR-611	-0.011180588	5.139451595	-0.559542939	0.57923634	0.678398086	-6.608050192
hsa-miR-186*	0.011102886	5.390969359	0.317065538	0.753014908	0.815198348	-6.715223529
ebv-miR-BART2-3p	-0.010787088	4.992201053	-0.985263239	0.331033067	0.445456085	-6.280413643
hsa-miR-4326	-0.010637972	5.311707232	-0.347104702	0.730522088	0.799968702	-6.705137019
hsa-miR-3130-3p	-0.010578561	5.80942283	-0.162408025	0.871887525	0.90900348	-6.752762282
hsa-miR-511	-0.010437944	5.091145922	-0.41732114	0.678907684	0.760173442	-6.678028727
hsa-miR-516b	-0.010202803	13.03805582	-0.064922489	0.948592838	0.964343059	-6.763996075
hsa-miR-645	0.010200849	5.273100981	0.280490973	0.780697286	0.839935498	-6.7262792
hsa-miR-1911	0.010188381	5.229046573	0.43210854	0.668225035	0.752591239	-6.67169081
hcmv-miR-US25-2-5p	-0.009955402	5.321309245	-0.342386278	0.734039808	0.801257392	-6.706781384
hsa-miR-3678-5p	-0.009951392	5.044025683	-0.721263297	0.475379254	0.585316138	-6.504218561
hsa-miR-3944-3p	-0.009823264	5.086059795	-0.862778773	0.39393791	0.507298628	-6.392514463
hsa-miR-362-3p	-0.009760235	7.621614762	-0.115621941	0.908591035	0.934967245	-6.759355254
hsa-miR-373	0.009574618	7.34865023	0.059287824	0.953048874	0.967580298	-6.764350965
hsa-miR-580	-0.009570668	5.084310262	-0.398863714	0.692336284	0.770088335	-6.685632936
hsa-miR-504	-0.0094316	5.100451165	-0.676280932	0.503159562	0.60993798	-6.5356687
hsa-let-7g*	-0.009406451	5.110133047	-0.558877945	0.579685373	0.678398086	-6.60842409
hsa-miR-497	-0.009341512	7.244784987	-0.029771748	0.976412588	0.983316124	-6.765683955
hsa-miR-422a	0.009189359	6.720886813	0.084145976	0.933403891	0.953218378	-6.762543082
hsa-miR-3673	0.009154053	5.029305138	0.741690338	0.463058923	0.573290781	-6.489287353
hsa-miR-4285	0.009019788	4.953196682	0.744009509	0.461671955	0.572099469	-6.487566581
hsa-miR-520e	0.008628762	6.5699455	0.117351593	0.907229987	0.934280423	-6.759150979
hsa-miR-545*	0.00849619	5.112949989	0.370199209	0.713390816	0.787200239	-6.696766268
kshv-miR-K12-9	-0.008429463	4.934341464	-0.64354936	0.523923096	0.627868692	-6.557312622
hsa-miR-23b*	-0.008341968	5.670001703	-0.129317831	0.897821858	0.926717274	-6.757654736
hsa-miR-4276	0.008200553	5.035059929	0.906838601	0.370487859	0.485927114	-6.353822687
hsa-miR-642a	0.008068773	5.065969395	0.401939275	0.690091522	0.768861274	-6.684389508
ebv-miR-BART6-3p	-0.007936931	4.998226754	-0.608863032	0.546416504	0.647907597	-6.579103622
hsa-miR-548v	0.007851928	5.162172049	0.336796673	0.738214553	0.803860147	-6.70870042
hsa-miR-1267	0.007689808	5.156011783	0.264856609	0.792621889	0.847350543	-6.73059404
hsa-miR-3143	-0.00751466	5.011884422	-0.600275932	0.552061144	0.652876524	-6.584315783
hsa-miR-3123	0.007512108	5.020047665	0.468058187	0.642548269	0.73039031	-6.655372565
hsa-miR-3668	0.00744502	5.023032388	0.558096453	0.580213288	0.678426474	-6.608862932
hsa-miR-552	-0.007278109	5.064422521	-0.635203268	0.529289873	0.633173587	-6.562663736
hsa-miR-98	-0.006976569	6.529514398	-0.051524233	0.959190996	0.970721466	-6.764787206
hsa-miR-3928	0.006962868	5.09915825	0.484492296	0.630954503	0.722086419	-6.647483964
hsa-miR-384	-0.006935376	5.061822445	-0.344765446	0.732265337	0.799968702	-6.705955041
hsa-miR-128	-0.006872485	6.798701855	-0.098259729	0.922268003	0.946150038	-6.761237832
hsa-miR-106a*	-0.006847778	5.127067335	-0.459899009	0.648338447	0.736350664	-6.659189199
hcmv-miR-US25-1*	-0.006759668	5.106501015	-0.307069753	0.76054942	0.82153975	-6.718378737
hsa-miR-891b	0.006686775	5.077105653	0.454394479	0.65225733	0.738311449	-6.661726594
hsa-miR-3622a-3p	-0.006622745	5.115760868	-0.397051177	0.693660522	0.77092469	-6.686361299
hsv2-miR-H23*	-0.006429321	5.044610683	-0.455980586	0.651127088	0.737651966	-6.660998551
hsa-miR-363*	-0.006265261	5.026601788	-0.5229325	0.604206731	0.700401435	-6.627983902
hsa-miR-3613-3p	0.00620161	5.284903528	0.166303684	0.868843158	0.90864265	-6.752113375
hsa-miR-7-2*	-0.006171508	5.045793285	-0.500374058	0.619839562	0.713835332	-6.639605294
hsa-miR-3174	0.006124521	6.99655983	0.089239207	0.929383596	0.951159221	-6.762095339
kshv-miR-K12-2	-0.006109848	5.056474436	-0.606715826	0.54782515	0.649006576	-6.580413725
hsa-miR-146b-3p	-0.005924371	5.057349657	-0.430394822	0.669459524	0.753351695	-6.672436504
kshv-miR-K12-12*	0.005867926	5.09770276	0.142558384	0.887429303	0.918806511	-6.755830141
hsa-miR-759	0.005856547	5.027196043	0.46873762	0.64206712	0.73039031	-6.655051755
hsv1-miR-H16	0.005827031	7.807016138	0.040097988	0.968235291	0.977655351	-6.765318081
ebv-miR-BART3	-0.005784554	5.019102695	-0.488935443	0.627836018	0.7201668	-6.645305052
ebv-miR-BART9	-0.005718606	5.085289636	-0.325767694	0.746475362	0.810235546	-6.712394836
hsa-miR-554	0.005647532	5.043716685	0.425757117	0.672804992	0.755223604	-6.67443981
hsv1-miR-H4*	0.005612359	5.052095434	0.291884468	0.772040812	0.832617273	-6.722979626
hsa-miR-3142	0.005577539	5.020334605	0.398987221	0.692246085	0.770088335	-6.685583185
hsa-miR-548p	0.005500484	5.010226725	0.329338522	0.743797399	0.808632039	-6.711212085
hsa-miR-19b-1*	-0.005445699	5.677307852	-0.15347817	0.87887339	0.9120512	-6.754191788
hsa-miR-548s	0.005214295	5.033813844	0.249865552	0.804103527	0.857583096	-6.734499882
hsa-miR-330-5p	0.005085717	5.097023875	0.387953948	0.700321615	0.775767447	-6.689967316
hsa-miR-4261	0.004588616	7.544486834	0.058637747	0.953563073	0.967580298	-6.764389838
ebv-miR-BART14*	0.004529881	5.016178874	0.369963961	0.713564582	0.787200239	-6.696854233
hsa-miR-2355-3p	0.004497386	5.138391782	0.297326727	0.767916263	0.828832697	-6.721357401
hsa-miR-1263	-0.004321676	5.06456459	-0.402743908	0.689504711	0.768843416	-6.684062638
hsa-miR-96*	-0.004157135	5.028687362	-0.380066451	0.706116452	0.780261575	-6.693026728
hsa-miR-3670	0.004156876	5.05624592	0.210537449	0.83442857	0.88217691	-6.743668574
hsa-miR-922	-0.004085497	4.959009491	-0.348484091	0.729494825	0.799535825	-6.704652081
hsa-miR-195*	0.003974284	5.353563817	0.143069624	0.887028421	0.918806511	-6.75575613
ebv-miR-BART10	0.003864998	5.163913489	0.164725103	0.870076541	0.908686987	-6.752378173
hsa-miR-1909	-0.003773821	5.049017639	-0.240597564	0.81122414	0.864441562	-6.736801196
bkv-miR-B1-3p	-0.003545158	5.020272264	-0.290455748	0.773124721	0.8331192	-6.723400556
hsa-miR-888	-0.003445448	5.043847774	-0.26398517	0.79328807	0.84739019	-6.730827294
hsa-miR-3189-3p	0.003399556	6.275450021	0.056476191	0.955272967	0.968211201	-6.764516011
hsa-miR-585	0.003395702	5.2139646	0.162435785	0.871865824	0.90900348	-6.752757712
hbv-miR-B2RC	-0.003274918	7.796137465	-0.039200696	0.968945727	0.977655351	-6.765354164
hsa-miR-593*	0.003139652	5.0062485	0.27364176	0.785914877	0.841566488	-6.7281998
hsa-miR-129-5p	0.00304622	5.508167967	0.067313948	0.946702109	0.963259507	-6.763835723
hsa-miR-338-5p	0.002917505	6.036900314	0.02935069	0.976746083	0.983316124	-6.765696579
hsa-let-7e*	0.002872365	5.105054671	0.160805584	0.873140372	0.909605631	-6.753024745
hsa-miR-1537	-0.002597554	5.177107833	-0.127286281	0.899418093	0.927654036	-6.757918981
hsa-miR-2909	0.002516046	5.02399111	0.157931753	0.875388067	0.910143102	-6.75348894
hsa-miR-600	0.002426986	4.999096983	0.196379633	0.845411108	0.891753142	-6.746586762
hsa-miR-518e*	0.00242595	10.78583626	0.026466185	0.979030835	0.984072607	-6.765778226
hsa-miR-1248	0.002284971	5.076221424	0.073585798	0.94174499	0.959554086	-6.763387639
hsa-miR-579	-0.002170457	5.159995172	-0.080212417	0.936510026	0.955665913	-6.762870883
hsa-miR-4301	0.001939488	5.068898756	0.102240005	0.919130295	0.943649777	-6.760833239
hsa-miR-371-3p	-0.001866584	6.731278251	-0.011766997	0.990676108	0.992149232	-6.766063225
hcmv-miR-UL22A*	-0.001838661	5.032140013	-0.159727627	0.873983346	0.909780191	-6.753199842
hsa-miR-935	0.001819957	5.019748796	0.132685767	0.895176546	0.925405071	-6.757207459
hsa-miR-3921	0.001726295	5.082458437	0.088489476	0.929975274	0.951159221	-6.762162898
kshv-miR-K12-10b	-0.001704194	5.894959548	-0.025635029	0.97968921	0.984072607	-6.765800186
hsa-miR-509-3p	0.001584357	5.286310827	0.028422988	0.977480874	0.983320939	-6.765723758
hsa-miR-4325	-0.001212591	5.049358618	-0.058171128	0.953932172	0.967580298	-6.764417476
hsa-miR-767-3p	0.001195894	5.141820655	0.04006578	0.968260791	0.977655351	-6.765319391
kshv-miR-K12-12	-0.00103333	5.088920624	-0.067175109	0.946811869	0.963259507	-6.763845191
ebv-miR-BART20-3p	0.001007684	5.025114513	0.086082844	0.931874827	0.952378902	-6.762375912
hsa-miR-381	-0.000928459	8.364646254	-0.005104143	0.995955519	0.996695457	-6.76612023
hsa-miR-490-5p	-0.000844145	6.296616422	-0.013695898	0.989147784	0.992093868	-6.766038317
hsa-miR-587	-0.000677679	5.000678439	-0.054282044	0.957008861	0.969241305	-6.764639242
hsa-miR-583	0.000647364	6.104827198	0.012030151	0.990467601	0.992149232	-6.766060049
hsa-miR-182*	0.000591025	5.176400478	0.017487399	0.986143793	0.98981795	-6.765978359
hsa-miR-3680	-0.000530583	5.027118569	-0.048460778	0.961615348	0.972444349	-6.764942527
hsa-miR-1298	0.00042637	4.996366107	0.033011779	0.973846503	0.981864701	-6.765580798
hsa-miR-499-3p	3.11E-05	5.020634362	0.002712053	0.997850985	0.997850985	-6.766129712
